P1 - ch4_mf (kg s^-1) ,P2 - ch4_t (K) ,P3 - o2_mf (kg s^-1) ,P4 - o2_t (K) ,P5 - unif-ch4-op,P6 - x-ch4-op,P7 - t-avg-out-op (K) 
0.002952505,457.925,0.000507545,442.745,0.99972433,0.91270918,457.02148
0.002586705,426.675,0.000564775,683.495,0.99956256,0.89163834,446.25137
0.000810805,307.525,0.002918875,774.485,0.46988446,0.16835175,682.94617
0.000593685,386.625,0.001807315,594.755,0.72050953,0.2359187,534.2511
0.001116425,297.075,0.001771325,486.215,0.9284876,0.4802784,385.93951
0.000259155,438.025,0.001375435,794.555,0.47475627,0.14780046,724.80145
0.001766015,399.375,0.002396725,605.735,0.95406044,0.53592205,477.83145
0.002866365,359.875,0.000588965,726.695,0.99950641,0.89725292,388.48489
0.002917695,360.725,0.001473965,745.595,0.99470574,0.77540344,427.74103
0.001451545,426.875,0.001582525,451.385,0.98969412,0.61628193,434.26178
0.002498795,334.175,0.000205465,708.335,0.99992144,0.95631832,347.0473
0.002508825,258.375,0.002426815,655.145,0.94923729,0.59848011,400.1759
0.001668665,475.675,0.001603175,602.225,0.98998868,0.6449281,508.80243
0.002993215,294.275,0.002491715,464.705,0.9843871,0.66915137,343.70853
0.001886375,398.175,0.002250405,764.945,0.95261085,0.56143671,526.73029
0.001701115,406.775,0.002274595,387.485,0.98049748,0.56163448,399.80878
0.000565955,479.975,0.000452085,483.065,0.99962062,0.69321662,480.66254
0.002726535,369.975,0.002324155,567.035,0.98567408,0.66573596,423.00809
0.000132895,323.525,0.002979055,422.765,0.35964954,0.063214555,415.09341
0.002048035,411.725,0.001774275,768.005,0.98283726,0.65976542,504.16013
0.001544175,286.875,0.002184915,416.015,0.95231575,0.52555501,342.7272
0.002620925,445.275,0.000945915,757.385,0.99855304,0.83180749,481.96454
0.001113475,276.675,0.000323465,495.755,0.99982321,0.86135083,302.52905
0.002062785,370.925,0.002679925,386.765,0.97619891,0.56428707,376.78638
0.000858005,266.425,0.002698215,671.885,0.52321631,0.18398845,587.16089
0.000229655,452.825,0.001707605,639.305,0.41438234,0.12653491,608.74176
0.002421505,404.325,0.000830865,641.195,0.99897391,0.83925134,432.18661
0.000469785,428.225,0.002505875,596.375,0.47373673,0.15613374,563.96735
0.001354195,458.325,0.001807905,606.095,0.97085512,0.55444503,509.58658
0.001762475,277.975,0.000602535,711.035,0.99867219,0.83955735,336.51477
0.002212055,462.825,0.000699295,714.905,0.99921411,0.85019177,488.6405
0.002641575,260.125,0.001160675,499.985,0.99690604,0.80082071,301.55667
0.002997935,446.725,0.001429125,425.105,0.99791706,0.78886515,443.42334
0.001018485,365.175,0.001776045,764.405,0.86647451,0.39936259,572.15833
0.002999705,451.925,0.000213135,782.315,0.99992603,0.96199197,460.38742
0.001336495,408.675,0.001132945,618.425,0.99265379,0.67469436,460.9324
0.000461525,295.775,0.001392545,561.185,0.68733209,0.2251633,490.59076
0.000153545,370.125,0.002990855,737.315,0.38505283,0.067330934,703.18872
0.002785535,347.175,0.002870495,638.675,0.96489298,0.60377651,443.27856
0.001921185,296.825,0.002571365,617.705,0.91868961,0.50201905,438.64523
0.002092875,494.875,0.001286935,397.475,0.9978053,0.74399483,477.28162
0.000717585,455.575,0.002420915,356.435,0.82949114,0.28539461,391.08655
0.001809675,337.225,0.001566595,465.875,0.99080479,0.66830498,372.81863
0.001307585,455.325,0.002895865,434.825,0.91171271,0.40249878,444.82104
0.002593195,498.825,0.000279805,474.065,0.99989879,0.94350511,497.92545
0.001767785,485.275,0.001810855,609.875,0.98732054,0.62825412,519.44916
0.002092285,480.675,0.001293425,598.355,0.99671018,0.7419526,502.08118
0.000353555,401.925,0.001110525,798.875,0.68378472,0.21886513,684.04382
0.001387235,442.175,0.002904125,695.285,0.84123844,0.35092652,584.60022
0.000185405,257.525,0.002831555,524.555,0.39454138,0.082135662,498.33636
0.000380695,357.575,0.001990215,760.355,0.43253669,0.14446001,688.7832
0.000918775,256.675,0.001483405,676.385,0.84729147,0.38769841,491.57281
0.001139435,299.125,0.000567725,672.965,0.99795544,0.78196394,366.57086
0.002628595,485.575,0.001026745,503.045,0.99872804,0.82074684,487.72635
0.002248045,427.025,0.001294015,791.585,0.99506152,0.75330365,492.38553
0.000923495,417.725,0.002138305,672.065,0.81337434,0.31400147,572.62427
0.001669255,341.425,0.001108755,564.965,0.99511647,0.72661817,390.82626
0.002479325,342.625,0.000575985,549.305,0.9995271,0.88548487,361.18973
7.51E-05,497.375,0.000681595,657.755,0.50998598,0.11216021,630.21704
0.001510545,398.225,0.002612075,613.115,0.9060142,0.44293284,500.14618
0.002075175,327.275,0.001804955,519.515,0.98601973,0.6621722,381.88046
0.002065735,315.475,0.001658635,761.075,0.97643375,0.66835159,437.77676
0.002592605,400.725,0.001268055,542.735,0.99743074,0.78416586,423.79858
0.001353605,309.175,0.001407295,533.105,0.97874641,0.61750382,382.82471
0.002563105,294.575,0.002692315,438.245,0.97413534,0.60942668,344.5383
0.000383055,359.575,0.000761835,692.855,0.91179174,0.42063683,523.70093
0.000999605,379.775,0.002894095,590.975,0.69759995,0.23162596,532.29974
0.002049805,371.725,0.002160725,741.365,0.96290171,0.59741062,491.81412
0.000352965,290.775,0.001023205,472.085,0.79480255,0.27992964,413.15503
0.000714045,294.075,0.002324745,438.335,0.66843033,0.21725301,403.05557
0.001457445,483.175,0.002374305,478.475,0.96305519,0.50323147,481.30096
0.000690445,353.075,0.002779635,420.875,0.62188655,0.19636767,405.39264
0.002975515,412.075,0.001256845,647.495,0.99771661,0.8078528,445.26517
0.000542945,477.475,0.002223265,493.235,0.68187398,0.20676996,489.08505
0.001006095,450.175,0.002500565,365.885,0.91244322,0.38089314,404.64215
0.001120555,400.975,0.001035005,766.835,0.98692244,0.65103704,498.73224
0.000548845,298.275,0.002689955,424.475,0.49746859,0.16514429,401.02032
0.001338265,420.875,0.002474605,665.945,0.88659173,0.41250312,543.01233
0.002081075,269.775,0.001197255,603.755,0.9925583,0.75050926,341.8959
0.001552435,255.325,0.000598405,613.655,0.99850255,0.82269394,309.86426
0.000451495,373.925,0.002415015,773.405,0.41678312,0.14294751,703.51697
0.000998425,365.025,0.002690545,461.825,0.79256016,0.28513741,429.50388
0.002606175,416.375,0.001565415,496.745,0.9962604,0.74664408,431.72461
0.002333005,326.175,0.002537735,430.955,0.97801274,0.60569149,361.93893
0.001429715,307.275,0.000240275,655.685,0.99990177,0.91481423,331.59021
0.001017895,499.125,0.000398395,462.455,0.99985105,0.82181925,494.71909
0.000227885,458.075,0.001835045,575.585,0.40650049,0.12336346,556.95972
0.002038005,499.975,0.001920005,664.505,0.9877339,0.64681607,541.9173
0.001581935,329.275,0.000148235,450.125,0.99995744,0.95064038,334.06885
7.57E-05,284.925,0.001030875,362.465,0.48204008,0.086570576,354.40314
0.000449725,483.075,0.000223165,636.425,0.99996412,0.78445631,505.86545
0.001708785,467.825,0.000676875,465.965,0.99941772,0.81960577,467.59344
0.001642705,273.675,0.002074585,372.725,0.96963501,0.56562531,312.9729
0.002676385,385.975,0.002200255,427.265,0.99198443,0.67984056,396.55872
0.001218495,448.575,0.002293475,660.815,0.89766157,0.41997632,551.16467
0.002976695,323.175,0.000150595,654.335,0.99995035,0.97263902,330.4776
0.001428535,377.925,0.001784305,585.305,0.96711856,0.56606787,451.88727
0.001947145,373.425,0.002626825,727.145,0.92805368,0.51065707,517.4082
0.000747675,488.875,0.001387825,633.545,0.942101,0.45880288,551.19366
0.002266335,473.075,0.001004325,624.185,0.99838263,0.80131304,493.85776
0.000750035,409.975,0.001136485,520.235,0.97482234,0.52873284,452.28964
0.000945325,271.125,0.001016125,689.075,0.95903093,0.59000492,420.54425
0.001591375,259.325,0.002072815,693.935,0.89090198,0.47207865,466.05463
0.000170655,379.375,0.001658045,460.655,0.40522441,0.11076318,449.50223
0.001392545,260.825,0.001080435,776.195,0.97410035,0.67298025,406.18219
0.002844535,381.775,0.002193765,367.685,0.99393779,0.69501615,378.32458
0.001852155,367.275,0.001631495,512.765,0.99011242,0.66376823,406.80075
0.002989675,266.575,0.002009095,715.085,0.97843546,0.70466876,381.40982
0.001204925,347.325,0.001404935,740.375,0.95691311,0.57138741,486.04691
0.001223215,342.725,0.002350705,659.285,0.83226246,0.35078058,528.01367
0.001051525,353.575,0.000886915,667.655,0.99138695,0.67472833,435.1019
0.001991985,352.125,0.000188355,734.705,0.99993569,0.950158,366.75607
0.002434485,462.975,0.000600765,716.345,0.9994936,0.87922573,483.71475
0.002674025,309.625,0.001750675,630.845,0.98893934,0.72220027,384.26144
0.002143025,408.925,0.001733565,450.755,0.99359006,0.68507254,419.18433
0.000199565,312.275,0.002765475,626.795,0.37343091,0.086929791,592.85077
0.001391365,280.975,0.000609025,523.115,0.99880522,0.80392766,321.49677
0.002858695,467.775,0.000976005,688.805,0.99876523,0.8395955,492.05545
0.001819705,297.775,0.001253895,561.275,0.99205863,0.7163105,361.34854
0.001157725,470.575,0.000616695,751.715,0.99891698,0.77146441,515.02362
0.002309995,419.725,0.002144205,771.065,0.97775114,0.63985986,516.44855
0.001894635,378.375,0.000266825,790.055,0.99988687,0.92756587,400.38885
0.000843845,335.525,0.002672845,676.745,0.58078873,0.19593844,598.03052
0.002433305,457.175,0.002107035,622.115,0.98862857,0.6656462,498.1778
0.002390825,334.075,0.000610795,473.525,0.99947566,0.87548143,347.9375
0.000232015,375.425,0.002084025,485.045,0.39277607,0.11626226,469.54028
0.000751805,297.475,0.000158265,353.465,0.99998909,0.89553517,302.45621
0.002857515,445.975,0.001812625,587.915,0.99483854,0.73479486,473.53253
0.001861595,466.875,0.002916515,421.865,0.96830851,0.51583862,449.31693
0.002843945,354.675,0.000512265,783.035,0.99960011,0.90882343,384.4169
0.002068685,481.325,0.000856235,500.525,0.99896437,0.81253821,483.80759
0.002140665,393.575,0.000485715,600.605,0.99964935,0.88801539,410.57986
0.002862825,378.725,0.002337725,454.715,0.99084544,0.68000925,398.27673
0.001091055,387.125,0.001460395,398.825,0.98388183,0.56405574,391.36417
0.001502285,495.825,0.002333005,460.025,0.97102493,0.51994264,482.32568
0.001991395,489.525,0.000108115,511.775,0.99997199,0.97074497,489.95538
0.002927725,270.125,0.002520625,700.235,0.96004379,0.63433659,407.65735
0.002390235,280.875,0.002428585,720.305,0.94266009,0.58070576,441.604
0.002508235,324.775,0.000274495,672.875,0.99987346,0.94267648,340.68509
0.001722355,463.675,0.002656325,549.755,0.95557201,0.50949377,497.44699
0.000276855,443.975,0.002334185,597.005,0.376766,0.11969474,573.95764
0.001089875,271.475,0.000182455,514.205,0.99995649,0.91517842,288.9382
0.001851565,378.225,0.000837355,476.765,0.99889326,0.79873759,393.46289
0.002597325,375.825,0.001354785,568.835,0.99659038,0.77226251,409.82373
0.000590145,456.125,0.002774915,604.565,0.52623606,0.17093617,572.94061
0.001100495,328.275,0.000667435,747.485,0.99584645,0.74485576,413.7933
0.000628495,352.975,0.001590195,615.815,0.77858335,0.28008303,526.50409
0.002663995,371.425,0.001695215,631.475,0.9929285,0.73214519,425.92197
0.001702885,310.675,0.000141155,526.085,0.99995834,0.95608151,318.48895
0.000438515,423.425,0.002989675,524.915,0.41234398,0.13890409,507.74994
0.000578935,321.275,0.000921135,631.025,0.93972975,0.48887062,457.86807
0.001943605,398.625,0.000308715,783.215,0.99985665,0.919038,421.05035
0.001067455,482.925,0.002826835,703.025,0.76272249,0.26477233,628.26434
0.001803185,301.275,0.000432025,654.425,0.99963039,0.88256097,335.45029
0.000965385,277.375,0.002046855,512.585,0.80970681,0.32007506,428.2251
0.001924725,330.125,0.000292195,468.935,0.99987108,0.92232937,338.73022
0.001226755,491.825,0.001639165,577.025,0.97815412,0.56018043,520.30688
0.000738235,317.175,0.001180145,704.105,0.90466034,0.45460439,500.41879
0.001497565,288.625,0.001413195,637.145,0.97241998,0.63195533,399.33871
0.002835685,307.325,0.001299325,766.475,0.99439359,0.79101795,385.92734
0.001715275,472.475,0.001936525,668.645,0.97863168,0.59881985,531.6535
0.000447365,376.925,0.000971285,723.455,0.86539203,0.36790791,565.15906
0.000675695,407.875,0.000902845,356.615,0.99440575,0.57217568,390.01361
0.001662175,309.475,0.002538325,468.575,0.9333654,0.49223176,382.10275
0.000777175,356.475,0.000540585,757.295,0.99702811,0.7198351,443.72351
0.001705245,437.825,0.002317075,366.515,0.9831081,0.55999541,412.47354
0.002851615,499.175,0.002490535,449.315,0.99200022,0.66689992,487.06393
0.001082205,415.675,0.002079895,417.455,0.94490629,0.45378071,416.49423
0.000499285,376.725,0.002714735,623.015,0.43062976,0.14858732,579.08514
0.000450905,311.325,0.001399625,677.645,0.63054091,0.20550717,586.27948
0.000646195,385.275,0.000336445,383.525,0.99993294,0.77622002,384.97214
0.001608485,465.275,0.000423175,409.625,0.99977344,0.87269348,460.41241
0.001663945,309.275,0.001194305,404.225,0.995758,0.71203023,332.64703
0.000674515,295.925,0.002795565,599.795,0.47240427,0.16615948,541.98926
0.000872755,338.725,0.000922905,471.365,0.99106079,0.62458628,380.41901
0.001653915,286.475,0.001517035,793.835,0.95857006,0.62185729,449.75531
0.001395495,446.525,0.002658095,677.285,0.88309002,0.40449369,562.14575
0.000974825,485.125,0.001777815,435.095,0.96438605,0.47853577,464.04733
0.000799005,441.375,0.001534735,377.495,0.96639532,0.46782812,412.93829
0.002659865,316.075,0.001511135,673.145,0.99236,0.75228894,388.78192
0.002964895,364.225,0.001636215,531.845,0.99567127,0.76123899,395.8056
0.001764245,336.825,9.04E-05,590.615,0.9999786,0.97239906,342.44498
0.000589555,261.125,0.000390135,421.415,0.99968839,0.73174477,298.53647
0.000436155,261.825,0.000844435,687.095,0.84182674,0.36304012,506.20557
0.001357735,396.375,0.001194895,788.615,0.98510402,0.65934002,498.91266
0.002974925,309.075,0.000591325,524.735,0.9995895,0.90035015,326.73798
0.000623185,432.925,0.002658685,750.905,0.49735549,0.16804241,684.66901
0.002227395,465.225,0.001190175,629.945,0.99737561,0.76909852,492.06442
0.002344215,310.475,0.002062195,403.145,0.98864204,0.66222811,337.64822
0.001273365,345.975,0.000470375,778.715,0.99924332,0.82959569,402.94742
0.001042675,264.825,0.002196125,781.415,0.67009103,0.2325424,642.33423
0.000349425,379.725,0.000478045,415.475,0.99888194,0.5686779,392.40326
0.002924185,413.575,0.000473915,680.795,0.99972475,0.91732275,429.26566
0.002968435,377.975,0.001251535,555.335,0.99782324,0.80824339,404.01028
0.000207235,256.075,0.001124685,446.795,0.52988958,0.15438189,412.2399
0.000795465,294.375,0.000534095,714.635,0.99573201,0.72552407,390.21582
0.002853975,318.475,0.001499335,467.405,0.99623841,0.77050984,346.96277
0.002249225,402.225,0.002210875,399.365,0.98981059,0.63921511,401.40186
0.001784895,317.375,7.57E-05,589.445,0.99998325,0.9770205,322.58408
0.002518855,405.775,0.001561875,355.355,0.9970296,0.74146545,395.71619
0.002026795,302.425,0.000695755,389.555,0.99923545,0.83946395,314.22952
0.001970155,377.775,0.001709375,557.135,0.98905617,0.66599089,425.51065
0.001693445,481.475,0.000161805,474.515,0.99995434,0.94971043,481.24866
0.001869855,354.775,0.001471605,773.675,0.98399282,0.68118387,460.7468
0.002404395,303.575,0.001079845,736.595,0.99573034,0.79603076,376.2757
0.002713555,426.925,0.000300455,767.825,0.99987352,0.94204271,440.64862
0.000459165,293.675,0.002577265,463.445,0.44636995,0.14951505,434.6293
0.002412655,466.625,0.002784945,453.005,0.9836067,0.59738731,462.39615
0.000401935,424.025,0.000284525,486.125,0.99994838,0.71826756,437.1683
0.002181375,416.825,0.002666355,747.035,0.9514274,0.55420727,533.83502
0.000244995,361.525,0.001458625,431.945,0.53416568,0.15304646,418.82764
0.000938245,401.275,0.001262745,573.875,0.97364992,0.55492485,463.41028
0.002442155,298.425,0.001764835,649.835,0.98415947,0.69777936,388.48114
0.001331775,453.525,0.002902355,494.675,0.89641005,0.39445207,474.86496
0.002031515,343.475,0.002620925,734.075,0.92356426,0.51295722,504.72348
0.001902895,321.025,0.002869905,583.235,0.90932053,0.47042352,443.97983
0.001085155,493.075,0.000788385,415.025,0.99885118,0.71245098,477.08212
0.000122865,266.275,0.002905305,764.495,0.42850858,0.05599181,725.89215
0.000820835,440.725,0.001693445,580.355,0.9079048,0.41203427,509.83786
0.002093465,438.725,0.000364175,746.585,0.99979693,0.91192347,457.41302
0.002198485,251.775,0.000488665,466.235,0.99955845,0.88991714,271.78833
0.000118735,406.975,0.002345395,480.185,0.35594127,0.069522001,473.63409
0.001439155,381.475,0.001548895,686.465,0.9736855,0.60474777,477.87817
0.002331235,498.475,0.002337135,499.445,0.98902637,0.6340729,498.75034
0.000224345,316.225,0.002615615,790.145,0.38973632,0.095255934,732.44757
0.002120015,474.925,0.002235655,561.005,0.98461789,0.61894971,499.61343
0.002430945,298.575,0.001378975,397.745,0.99648172,0.75737518,319.30884
6.92E-05,430.175,0.002915925,632.735,0.39871052,0.034635931,622.16968
0.001588425,321.625,0.000531145,670.895,0.99928552,0.84317124,365.5311
0.002694675,390.725,0.001143565,525.275,0.99812198,0.80760413,410.30255
0.000273315,412.875,0.002245685,758.735,0.36629713,0.11573588,707.90912
0.000584245,457.625,0.000191895,495.215,0.99998653,0.84601986,461.67996
0.000718765,446.175,0.001117015,536.705,0.97514558,0.52279091,480.58517
0.000111655,344.425,0.000935885,640.565,0.46626455,0.11446197,595.15454
0.000439105,305.175,0.002023845,483.245,0.51970035,0.16814944,448.67752
0.000201335,426.175,0.001832095,431.135,0.41912749,0.11911226,430.39148
0.002790845,443.825,0.000522295,365.165,0.99967766,0.9056583,438.65927
9.99E-05,351.825,0.002459855,547.235,0.39729327,0.05580052,532.71454
0.001281035,272.675,0.000958305,705.275,0.98438317,0.69186842,387.06628
0.002781995,264.125,0.000659765,549.035,0.99927306,0.88304913,292.44943
0.002438615,325.375,0.001284575,711.305,0.9941442,0.7677359,397.77264
0.000592505,351.175,0.000711685,761.885,0.97507191,0.58173466,490.18298
0.000134075,376.425,0.002919465,393.425,0.33775434,0.067204326,392.02448
0.002967255,267.925,0.000434385,384.965,0.99978352,0.92473626,275.34436
0.000396035,288.875,0.002994985,789.965,0.37440187,0.11918511,718.27386
